run_id,t,p_family,alpha,pair_i,pair_j,p_i,p_j,kbar_ij,kbar_abs_ij,kbar_sign
M33_V0_alpha_peak_robustness,40.0,P0,0.8,1,6,-2.0,3.0,7.347370925211982e-09,7.347370925211982e-09,1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,2,3,-1.0,0.0,-2.9695757880997264e-07,2.9695757880997264e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,2,5,-1.0,2.0,-3.315907978578003e-08,3.315907978578003e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,2,6,-1.0,3.0,-2.089534779231572e-08,2.089534779231572e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,3,4,0.0,1.0,-2.969575787787476e-07,2.969575787787476e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,3,5,0.0,2.0,-6.39300513465002e-08,6.39300513465002e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,3,6,0.0,3.0,4.5124895105275176e-08,4.5124895105275176e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,4,5,1.0,2.0,-1.985003198062829e-07,1.985003198062829e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,4,6,1.0,3.0,1.1304337910536533e-07,1.1304337910536533e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,0.8,5,6,2.0,3.0,-3.4229628922965993e-08,3.4229628922965993e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,1,-3.0,-2.0,-1.3894172080225478e-07,1.3894172080225478e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,2,-3.0,-1.0,-1.4212446205162654e-07,1.4212446205162654e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,3,-3.0,0.0,1.0695651427028441e-08,1.0695651427028441e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,4,-3.0,1.0,2.627080049853736e-08,2.627080049853736e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,5,-3.0,2.0,2.9823763446693026e-08,2.9823763446693026e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,1,2,-2.0,-1.0,-2.57158045306044e-07,2.57158045306044e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,1,3,-2.0,0.0,1.5780333998891005e-07,1.5780333998891005e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,1,4,-2.0,1.0,-4.295773500632982e-08,4.295773500632982e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,1,6,-2.0,3.0,2.982376341720272e-08,2.982376341720272e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,2,3,-1.0,0.0,2.047555054326966e-07,2.047555054326966e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,2,5,-1.0,2.0,-4.2957735023677064e-08,4.2957735023677064e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,2,6,-1.0,3.0,2.6270800512415152e-08,2.6270800512415152e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,3,4,0.0,1.0,2.047555054396355e-07,2.047555054396355e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,3,5,0.0,2.0,1.578033399724302e-07,1.578033399724302e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,3,6,0.0,3.0,1.06956514166201e-08,1.06956514166201e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,4,5,1.0,2.0,-2.571580453164524e-07,2.571580453164524e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,4,6,1.0,3.0,-1.421244620256057e-07,1.421244620256057e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,0.9,5,6,2.0,3.0,-1.3894172084388814e-07,1.3894172084388814e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,1,-3.0,-2.0,2.673937132338655e-07,2.673937132338655e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,2,-3.0,-1.0,1.591702977876003e-07,1.591702977876003e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,3,-3.0,0.0,-3.099986039742375e-08,3.099986039742375e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,4,-3.0,1.0,-2.942161454050352e-08,2.942161454050352e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,5,-3.0,2.0,-5.739591243079933e-08,5.739591243079933e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,1,2,-2.0,-1.0,-2.953307083660567e-07,2.953307083660567e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,1,3,-2.0,0.0,1.800926871173281e-08,1.800926871173281e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,1,4,-2.0,1.0,-4.933440171054487e-08,4.933440171054487e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,1,6,-2.0,3.0,-5.7395912438605596e-08,5.7395912438605596e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,2,3,-1.0,0.0,1.2654086713886906e-07,1.2654086713886906e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,2,5,-1.0,2.0,-4.93344017192185e-08,4.93344017192185e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,2,6,-1.0,3.0,-2.9421614547876094e-08,2.9421614547876094e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,3,4,0.0,1.0,1.2654086711805237e-07,1.2654086711805237e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,3,5,0.0,2.0,1.80092687186717e-08,1.80092687186717e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,3,6,0.0,3.0,-3.099986042691405e-08,3.099986042691405e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,4,5,1.0,2.0,-2.953307083400359e-07,2.953307083400359e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,4,6,1.0,3.0,1.5917029777458985e-07,1.5917029777458985e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.0,5,6,2.0,3.0,2.673937132616211e-07,2.673937132616211e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,1,-3.0,-2.0,-3.097831828538424e-07,3.097831828538424e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,2,-3.0,-1.0,-1.6273742726416639e-07,1.6273742726416639e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,3,-3.0,0.0,-5.1635103001158346e-08,5.1635103001158346e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,4,-3.0,1.0,3.0080975685613937e-08,3.0080975685613937e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,5,-3.0,2.0,6.649478861495551e-08,6.649478861495551e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,1,2,-2.0,-1.0,-3.099774964659182e-07,3.099774964659182e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,1,3,-2.0,0.0,-1.6304403839594118e-07,1.6304403839594118e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,1,4,-2.0,1.0,-5.1781118250583246e-08,5.1781118250583246e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,1,6,-2.0,3.0,6.649478862159625e-08,6.649478862159625e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,2,3,-1.0,0.0,-3.1007466849393775e-07,3.1007466849393775e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,2,5,-1.0,2.0,-5.1781118247493277e-08,5.1781118247493277e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,2,6,-1.0,3.0,3.008097567867504e-08,3.008097567867504e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,3,4,0.0,1.0,-3.100746685108513e-07,3.100746685108513e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,3,5,0.0,2.0,-1.6304403840494005e-07,1.6304403840494005e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,3,6,0.0,3.0,-5.1635102997797326e-08,5.1635102997797326e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,4,5,1.0,2.0,-3.099774964574614e-07,3.099774964574614e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,4,6,1.0,3.0,-1.6273742726741897e-07,1.6273742726741897e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.1,5,6,2.0,3.0,-3.097831828328089e-07,3.097831828328089e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,1,-3.0,-2.0,2.524667846066919e-07,2.524667846066919e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,2,-3.0,-1.0,1.5252378227428864e-07,1.5252378227428864e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,3,-3.0,0.0,-3.7191182066312334e-08,3.7191182066312334e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,4,-3.0,1.0,-2.8193048538099896e-08,2.8193048538099896e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,5,-3.0,2.0,-5.4191855432782217e-08,5.4191855432782217e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,1,2,-2.0,-1.0,-2.999316548960712e-07,2.999316548960712e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,1,3,-2.0,0.0,2.9436557490158943e-08,2.9436557490158943e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,1,4,-2.0,1.0,-5.0102980603781995e-08,5.0102980603781995e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,1,6,-2.0,3.0,-5.419185544405791e-08,5.419185544405791e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,2,3,-1.0,0.0,1.3153231768342488e-07,1.3153231768342488e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,2,5,-1.0,2.0,-5.010298059120524e-08,5.010298059120524e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,2,6,-1.0,3.0,-2.8193048539834623e-08,2.8193048539834623e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,3,4,0.0,1.0,1.315323176973027e-07,1.315323176973027e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,3,5,0.0,2.0,2.9436557445056133e-08,2.9436557445056133e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,3,6,0.0,3.0,-3.71911820784554e-08,3.71911820784554e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,4,5,1.0,2.0,-2.99931654929031e-07,2.99931654929031e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,4,6,1.0,3.0,1.5252378228816646e-07,1.5252378228816646e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.2,5,6,2.0,3.0,2.5246678456505856e-07,2.5246678456505856e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,1,-3.0,-2.0,-1.1389219912311123e-07,1.1389219912311123e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,2,-3.0,-1.0,-1.2939426485489294e-07,1.2939426485489294e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,3,-3.0,0.0,2.5191852146000393e-09,2.5191852146000393e-09,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,4,-3.0,1.0,2.391770473602478e-08,2.391770473602478e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,5,-3.0,2.0,2.444689740400963e-08,2.444689740400963e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,1,2,-2.0,-1.0,-2.659934297162547e-07,2.659934297162547e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,1,3,-2.0,0.0,1.5447799818230773e-07,1.5447799818230773e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,1,4,-2.0,1.0,-4.443366824306849e-08,4.443366824306849e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,1,6,-2.0,3.0,2.4446897492480524e-08,2.4446897492480524e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,2,3,-1.0,0.0,2.006011527097562e-07,2.006011527097562e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,2,5,-1.0,2.0,-4.4433668225721263e-08,4.4433668225721263e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,2,6,-1.0,3.0,2.391770472474908e-08,2.391770472474908e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,3,4,0.0,1.0,2.0060115268200065e-07,2.0060115268200065e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,3,5,0.0,2.0,1.54477998190114e-07,1.54477998190114e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,3,6,0.0,3.0,2.519185221538933e-09,2.519185221538933e-09,1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,4,5,1.0,2.0,-2.659934297093159e-07,2.659934297093159e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,4,6,1.0,3.0,-1.2939426488611794e-07,1.2939426488611794e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.3,5,6,2.0,3.0,-1.1389219908147785e-07,1.1389219908147785e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,1,-3.0,-2.0,3.0964961579733885e-07,3.0964961579733885e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,2,-3.0,-1.0,1.233731451791287e-07,1.233731451791287e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,3,-3.0,0.0,2.0636059869585943e-08,2.0636059869585943e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,4,-3.0,1.0,-2.2804739173432065e-08,2.2804739173432065e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,5,-3.0,2.0,-6.646611849754147e-08,6.646611849754147e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,1,2,-2.0,-1.0,-2.449312540252213e-07,2.449312540252213e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,1,3,-2.0,0.0,-5.6959810260798216e-08,5.6959810260798216e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,1,4,-2.0,1.0,-4.091527409239015e-08,4.091527409239015e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,1,6,-2.0,3.0,-6.646611853261541e-08,6.646611853261541e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,2,3,-1.0,0.0,9.268430004039097e-08,9.268430004039097e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,2,5,-1.0,2.0,-4.0915274083716535e-08,4.0915274083716535e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,2,6,-1.0,3.0,-2.2804739133533425e-08,2.2804739133533425e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,3,4,0.0,1.0,9.26843000056965e-08,9.26843000056965e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,3,5,0.0,2.0,-5.695981025385932e-08,5.695981025385932e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,3,6,0.0,3.0,2.0636059826217856e-08,2.0636059826217856e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,4,5,1.0,2.0,-2.449312540078741e-07,2.449312540078741e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,4,6,1.0,3.0,1.2337314516525089e-07,1.2337314516525089e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.32,5,6,2.0,3.0,3.096496158246608e-07,3.096496158246608e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,1,-3.0,-2.0,-1.4382721696265532e-07,1.4382721696265532e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,2,-3.0,-1.0,-1.169312677587464e-07,1.169312677587464e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,3,-3.0,0.0,-3.953030594527896e-08,3.953030594527896e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,4,-3.0,1.0,2.1613999227551584e-08,2.1613999227551584e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,5,-3.0,2.0,3.0872432466369504e-08,3.0872432466369504e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,1,2,-2.0,-1.0,8.848795131355391e-08,8.848795131355391e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,1,3,-2.0,0.0,-1.5115159970706393e-07,1.5115159970706393e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,1,4,-2.0,1.0,1.4781734558599881e-08,1.4781734558599881e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,1,6,-2.0,3.0,3.087243245075699e-08,3.087243245075699e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,2,3,-1.0,0.0,-2.986536568744258e-08,2.986536568744258e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,2,5,-1.0,2.0,1.4781734544722092e-08,1.4781734544722092e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,2,6,-1.0,3.0,2.1613999166836265e-08,2.1613999166836265e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,3,4,0.0,1.0,-2.9865365736014844e-08,2.9865365736014844e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,3,5,0.0,2.0,-1.511515997053292e-07,1.511515997053292e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,3,6,0.0,3.0,-3.953030596609564e-08,3.953030596609564e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,4,5,1.0,2.0,8.848795129967614e-08,8.848795129967614e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,4,6,1.0,3.0,-1.169312677656853e-07,1.169312677656853e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.34,5,6,2.0,3.0,-1.43827216983472e-07,1.43827216983472e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,1,-3.0,-2.0,-1.8994313306236466e-07,1.8994313306236466e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,2,-3.0,-1.0,1.100906023010495e-07,1.100906023010495e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,3,-3.0,0.0,5.0262209144724685e-08,5.0262209144724685e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,4,-3.0,1.0,-2.034954582792736e-08,2.034954582792736e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,5,-3.0,2.0,4.0771188264052134e-08,4.0771188264052134e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,1,2,-2.0,-1.0,3.090598446522236e-07,3.090598446522236e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,1,3,-2.0,0.0,6.578691929062798e-08,6.578691929062798e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,1,4,-2.0,1.0,5.162782636450834e-08,5.162782636450834e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,1,6,-2.0,3.0,4.077118831609383e-08,4.077118831609383e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,2,3,-1.0,0.0,-1.476999467939222e-07,1.476999467939222e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,2,5,-1.0,2.0,5.1627826367977795e-08,5.1627826367977795e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,2,6,-1.0,3.0,-2.0349545808845404e-08,2.0349545808845404e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,3,4,0.0,1.0,-1.4769994687025e-07,1.4769994687025e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,3,5,0.0,2.0,6.57869192489946e-08,6.57869192489946e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,3,6,0.0,3.0,5.026220914125523e-08,5.026220914125523e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,4,5,1.0,2.0,3.090598446713056e-07,3.090598446713056e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,4,6,1.0,3.0,1.1009060232880509e-07,1.1009060232880509e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.36,5,6,2.0,3.0,-1.8994313306236466e-07,1.8994313306236466e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,1,-3.0,-2.0,3.019156848294708e-07,3.019156848294708e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,2,-3.0,-1.0,-1.028744785122604e-07,1.028744785122604e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,3,-3.0,0.0,-5.061581227414069e-08,5.061581227414069e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,4,-3.0,1.0,1.901569137569004e-08,1.901569137569004e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,5,-3.0,2.0,-6.480603454176935e-08,6.480603454176935e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,1,2,-2.0,-1.0,1.3549251132866094e-07,1.3549251132866094e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,1,3,-2.0,0.0,1.4730970645214505e-07,1.4730970645214505e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,1,4,-2.0,1.0,2.263375190741934e-08,2.263375190741934e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,1,5,-2.0,2.0,3.0156550399960784e-08,3.0156550399960784e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,1,6,-2.0,3.0,-6.480603450468962e-08,6.480603450468962e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,2,3,-1.0,0.0,-2.4221595400220064e-07,2.4221595400220064e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,2,4,-1.0,1.0,-1.631462848492157e-07,1.631462848492157e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,2,5,-1.0,2.0,2.2633751905684615e-08,2.2633751905684615e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,2,6,-1.0,3.0,1.9015691330587225e-08,1.9015691330587225e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,3,4,0.0,1.0,-2.422159540299562e-07,2.422159540299562e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,3,5,0.0,2.0,1.473097064556145e-07,1.473097064556145e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,3,6,0.0,3.0,-5.0615812286283763e-08,5.0615812286283763e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,4,5,1.0,2.0,1.3549251129396644e-07,1.3549251129396644e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,4,6,1.0,3.0,-1.028744785122604e-07,1.028744785122604e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.38,5,6,2.0,3.0,3.0191568483120546e-07,3.0191568483120546e-07,1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,1,-3.0,-2.0,-6.13393812687324e-08,6.13393812687324e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,2,-3.0,-1.0,9.530750660208255e-08,9.530750660208255e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,3,-3.0,0.0,4.0518102142547696e-08,4.0518102142547696e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,4,-3.0,1.0,-1.7616984870905128e-08,1.7616984870905128e-08,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,5,-3.0,2.0,1.3166464260874757e-08,1.3166464260874757e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,0,6,-3.0,3.0,5.7018121272416414e-08,5.7018121272416414e-08,1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,1,2,-2.0,-1.0,-2.108663203770345e-07,2.108663203770345e-07,-1
M33_V0_alpha_peak_robustness,40.0,P0,1.4,1,3,-2.0,0.0,-7.438966539638493e-08,7.438966539638493e-08,-1
