row_id,galaxy_id,radius_kpc,vobs_km_s,vgas_km_s,vdisk_km_s_ml1,vbul_km_s_ml1,gobs_m_per_s2,log10_gobs,vbar_ml1_km_s_preparatory,gbar_status,mass_to_light_assumption_required,claim_boundary
1859,NGC7814,0.63,265.00,-0.69,39.69,345.22,3.6124400889084208e-09,-8.4421993468021039,347.49340770725422,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1860,NGC7814,1.72,250.00,-2.33,81.63,298.99,1.1776087534318186e-09,-8.9289989747856122,309.92426187699476,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1861,NGC7814,2.79,233.00,-3.94,104.82,255.24,6.3060454066181049e-10,-9.2002429064436981,275.89702136848086,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1862,NGC7814,3.91,230.00,-5.06,118.95,225.30,4.3845837445423756e-10,-9.3580716305828187,254.72257241948543,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1863,NGC7814,5.03,228.00,-3.48,122.96,203.41,3.3492777451784466e-10,-9.4750488362771588,237.66084932104405,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1864,NGC7814,6.14,228.00,1.40,120.03,186.27,2.7437894231673594e-10,-9.5616492223623979,221.59800044224227,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1865,NGC7814,7.26,227.00,-1.38,115.88,172.25,2.3001944353413042e-10,-9.6382354515359872,207.59656186941055,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1866,NGC7814,8.37,226.00,5.96,113.50,160.83,1.9776110273316655e-10,-9.7038591249205961,196.93669160418025,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1867,NGC7814,9.50,223.00,11.22,109.97,151.12,1.6964285608924086e-10,-9.7704644244146657,187.23392774815147,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1868,NGC7814,10.65,219.00,16.09,105.99,142.79,1.4594461549393539e-10,-9.8358119233166583,178.55461993462953,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1869,NGC7814,11.74,216.00,18.57,102.02,136.04,1.287919919321263e-10,-9.8901111398318715,171.05498209640081,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1870,NGC7814,12.82,214.00,19.07,97.84,130.19,1.157681188294806e-10,-9.9364110237065546,163.9687976415025,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1871,NGC7814,14.01,214.00,17.78,93.27,124.54,1.0593485249064535e-10,-9.974961133809531,156.60661831480814,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1872,NGC7814,15.09,214.00,20.16,89.43,120.01,9.8353034022129985e-11,-10.007212238299347,151.01837835177545,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1873,NGC7814,16.18,214.00,23.24,85.93,115.89,9.1727273386522952e-11,-10.03750151580001,146.13197665124494,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1874,NGC7814,17.36,214.00,23.44,82.48,111.88,8.5492355034213214e-11,-10.068072719364229,140.95927922630705,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1875,NGC7814,18.44,214.00,23.34,79.67,108.55,8.0485210596200713e-11,-10.094283915241368,136.65711470684576,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1876,NGC7814,19.53,214.00,22.64,77.35,105.49,7.599320447485619e-11,-10.119225241811611,132.75440557661352,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1877,PGC51017,0.33,20.50,5.04,10.80,0.00,4.1270833223908918e-11,-10.384356762988517,11.918120657217731,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1878,PGC51017,0.99,19.90,10.80,19.85,0.00,1.2963444509220835e-11,-10.887279587000275,22.59784281740184,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1879,PGC51017,1.65,19.30,12.30,20.13,0.00,7.3161083486371612e-12,-11.135719871420497,23.590398470564246,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1880,PGC51017,2.31,18.80,12.70,18.24,0.00,4.9585326063256127e-12,-11.304646826586923,22.225831817954528,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1881,PGC51017,2.97,18.20,13.30,16.21,0.00,3.6143964034867044e-12,-11.441964218569201,20.967930274588383,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1882,PGC51017,3.63,18.30,14.20,14.50,0.00,2.9898197692617731e-12,-11.524354990797391,20.295073293782409,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1883,UGC00128,1.25,34.10,1.71,29.40,0.00,3.014728452447042e-11,-10.520751800245199,29.449687604455161,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1884,UGC00128,3.75,78.40,4.27,49.15,0.00,5.3119051598205756e-11,-10.274749687580981,49.335133525713701,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1885,UGC00128,6.25,96.90,7.23,50.52,0.00,4.8687445798335526e-11,-10.312583008464683,51.034726412512491,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1886,UGC00128,8.76,108.00,11.57,51.47,0.00,4.315119821013593e-11,-10.365007140416319,52.754391286413302,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1887,UGC00128,11.25,113.00,13.37,53.63,0.00,3.6783565108368968e-11,-10.434346180702681,55.271455562523414,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1888,UGC00128,13.74,114.00,16.66,57.25,0.00,3.065296044077072e-11,-10.513527575272725,59.624811110811919,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1889,UGC00128,16.22,121.00,23.15,57.75,0.00,2.9252928222413654e-11,-10.533830654464376,62.217240375960102,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1890,UGC00128,18.71,126.00,30.33,55.23,0.00,2.7498990913532194e-11,-10.560683242487022,63.010013489920787,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1891,UGC00128,21.30,128.00,35.52,52.60,0.00,2.4928135154111019e-11,-10.603310209365139,63.469917283702209,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1892,UGC00128,23.79,129.00,39.51,50.52,0.00,2.2669108094007428e-11,-10.644565566660907,64.135095696506141,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1893,UGC00128,26.28,129.00,42.00,47.75,0.00,2.0521235980077504e-11,-10.687796485511383,63.592943790958444,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1894,UGC00128,28.77,131.00,44.90,45.88,0.00,1.9330904896126082e-11,-10.713747815800936,64.19489387794016,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1895,UGC00128,31.25,131.00,45.10,43.92,0.00,1.779680428356952e-11,-10.749657975590704,62.952175498548108,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1896,UGC00128,33.74,131.00,43.00,42.10,0.00,1.6483406457070166e-11,-10.782953032163716,60.178152181668054,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1897,UGC00128,36.23,127.00,42.30,40.43,0.00,1.4427416273653925e-11,-10.840811437344762,58.513886386053692,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1898,UGC00128,38.82,126.00,42.40,38.83,0.00,1.325363523936598e-11,-10.877664986039356,57.493729223281385,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1899,UGC00128,41.31,130.00,41.70,37.43,0.00,1.3258090048804106e-11,-10.877519035585051,56.034765101675944,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1900,UGC00128,43.80,132.00,40.21,36.18,0.00,1.2892086378830733e-11,-10.889676793314537,54.091002024366311,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1901,UGC00128,46.28,134.00,38.81,35.02,0.00,1.2573775479961758e-11,-10.900534298772236,52.274434478050551,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1902,UGC00128,48.77,129.00,37.11,33.97,0.00,1.1057988139356916e-11,-10.956323880215207,50.31016795837597,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1903,UGC00128,51.26,132.00,35.72,33.04,0.00,1.1015867799313037e-11,-10.957981284658663,48.657579060203972,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1904,UGC00128,53.75,125.00,34.72,32.10,0.00,9.4208700274545491e-12,-11.025908987793668,47.285181611155942,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1905,UGC00191,0.62,29.90,1.81,21.80,0.00,4.6730469234776718e-11,-10.330399858071534,21.875010857140161,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1906,UGC00191,0.87,34.40,2.95,28.35,0.00,4.4080558390309008e-11,-10.355752912697696,28.50307001008839,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1907,UGC00191,1.12,46.30,4.13,31.91,0.00,6.2028804955258828e-11,-10.207406585856415,32.176155767897448,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1908,UGC00191,1.37,49.80,5.34,34.28,0.00,5.8666147948858397e-11,-10.23161242685911,34.693428772607646,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1909,UGC00191,1.62,57.60,6.60,35.59,0.00,6.6371159847820594e-11,-10.178020592918346,36.196796819608224,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1910,UGC00191,2.30,71.30,10.14,39.66,0.00,7.1630944634588801e-11,-10.144899321536,40.93574477153188,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1911,UGC00191,4.97,76.65,23.98,41.54,0.00,3.831046156715805e-11,-10.416682615574683,47.964695349809112,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1912,UGC00191,7.45,81.00,33.08,37.03,0.00,2.8540607943683865e-11,-10.544536780213132,49.653874974668398,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1913,UGC00191,9.98,83.85,33.72,31.94,0.00,2.2831005957674802e-11,-10.6414749526253,46.445688712731993,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1914,UGC00634,4.51,69.75,19.36,43.61,0.00,3.4959188008541962e-11,-10.456438663208829,47.714166659389534,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1915,UGC00634,9.01,97.70,33.73,40.02,0.00,3.4333161091831745e-11,-10.464286208763655,52.338449537600937,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1916,UGC00634,13.51,108.00,39.28,33.41,0.00,2.7979607425669188e-11,-10.553158383270269,51.566912841472288,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1917,UGC00634,18.01,107.50,36.27,28.28,0.00,2.07947005350591e-11,-10.682047329538424,45.992078665787659,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1918,UGC00731,0.91,29.60,0.80,7.82,0.00,3.1202650354281047e-11,-10.505808515425354,7.8608142071925355,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1919,UGC00731,1.81,44.60,5.58,11.42,0.00,3.5615627245254985e-11,-10.448359402667039,12.710342245588826,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1920,UGC00731,2.73,50.40,7.79,12.30,0.00,3.0154204834706952e-11,-10.520652119371844,14.559330341743058,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1921,UGC00731,3.64,56.80,14.00,13.66,0.00,2.8723988392244468e-11,-10.541755257449157,19.560051124677564,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1922,UGC00731,4.55,60.70,16.12,14.46,0.00,2.6243118426735975e-11,-10.580984559728735,21.655161047657902,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1923,UGC00731,5.45,64.70,18.25,14.91,0.00,2.4892098671101215e-11,-10.603938486161381,23.56630221311778,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1924,UGC00731,6.36,68.00,23.38,14.47,0.00,2.3561892192438274e-11,-10.62778983545808,27.495550549134308,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1925,UGC00731,7.28,71.50,30.00,14.77,0.00,2.2757793849535653e-11,-10.642869840933015,33.438793339473243,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1926,UGC00731,8.19,73.40,33.62,14.75,0.00,2.1318550511158589e-11,-10.671242327150416,36.713306851875927,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1927,UGC00731,9.09,74.00,34.88,13.66,0.00,1.9523110438940971e-11,-10.709450988982153,37.459444736941848,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1928,UGC00731,10.00,73.80,36.00,13.17,0.00,1.7650709953201366e-11,-10.753237821576056,38.333391449231307,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1929,UGC00731,10.91,73.90,35.75,12.83,0.00,1.6222343046110416e-11,-10.789886419020828,37.982514398075331,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1930,UGC00891,1.48,24.35,9.70,18.56,0.00,1.2983317285443085e-11,-10.886614329515789,20.941910132554764,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1931,UGC00891,2.97,43.55,18.44,19.59,0.00,2.0695185529657931e-11,-10.684130675851987,26.903562961065212,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1932,UGC00891,4.45,54.15,22.96,18.92,0.00,2.1354350449534331e-11,-10.670513634280391,29.751100819969672,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1933,UGC00891,5.94,60.15,21.83,18.18,0.00,1.9739414792497849e-11,-10.704665726851605,28.408824333294753,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1934,UGC00891,7.39,63.75,21.02,16.53,0.00,1.7822367497980364e-11,-10.749034605404978,26.741004094835333,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1935,UGC01230,0.78,19.80,2.90,21.08,0.00,1.6288655290176525e-11,-10.788114767389557,21.278543183216279,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1936,UGC01230,2.35,55.40,8.06,40.80,0.00,4.2325404953153474e-11,-10.373398878037015,41.588503219038792,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1937,UGC01230,3.91,88.50,12.62,45.89,0.00,6.4917119155372441e-11,-10.187640761222355,47.59366029210193,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1938,UGC01230,5.48,105.00,16.73,51.07,0.00,6.5199984792197305e-11,-10.185752505566631,53.740467061610097,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1939,UGC01230,7.03,106.00,20.63,52.93,0.00,5.1797149496723877e-11,-10.285694139712422,56.808289888008424,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1940,UGC01230,8.60,103.00,24.32,52.95,0.00,3.9978404048506126e-11,-10.398174547055362,58.268043557339389,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1941,UGC01230,13.27,109.00,34.07,49.67,0.00,2.9015598144603242e-11,-10.537368472205326,60.231833775836513,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1942,UGC01230,14.85,113.00,36.74,48.73,0.00,2.7866337203309829e-11,-10.55492011190853,61.028194303944467,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1943,UGC01230,25.80,105.00,46.59,38.25,0.00,1.3848678940358187e-11,-10.858591653045492,60.280101194341078,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1944,UGC01230,32.01,103.00,43.71,33.76,0.00,1.0740839575668624e-11,-10.968961769955927,55.229536481849998,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
1945,UGC01230,36.54,103.00,39.61,31.20,0.00,9.409257657831217e-12,-11.026444638828313,50.422138986758583,requires_ml_assumption_not_finalized,true,massmodels_standard_baseline_preparation_only
